match_id,competition,season,date,kickoff_time,kickoff_datetime,stage_raw,stage,stage_order,matchday,group,leg,is_qualifier,neutral,home_team_id,away_team_id,home_team,away_team,home_team_raw,away_team_raw,home_country_code,away_country_code,home_goals,away_goals,home_goals_final,away_goals_final,home_goals_ht,away_goals_ht,home_penalty,away_penalty,decided_by,result,total_goals,goal_diff,btts,home_elo_pre,away_elo_pre,elo_diff_pre,home_matches_before,away_matches_before,score_raw,source_file,source_line,source_commit
UCL-2018-19-M-0061,UEFA Champions League,2018-19,2018-11-07,21:00,2018-11-07T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-manchester-city,ucl-shakhtar-donetsk,Manchester City,Shakhtar Donetsk,Manchester City,Shakhtar Donetsk,ENG,UKR,6,0,6,0,2,0,,,Normal Time,H,6,6,0,1541.3,1490.33,115.97,61,45,6-0 (2-0),2018-19/cl.txt,125,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0062,UEFA Champions League,2018-19,2018-11-07,21:00,2018-11-07T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-olympique-lyonnais,ucl-1899-hoffenheim,Olympique Lyonnais,1899 Hoffenheim,Olympique Lyonnais,1899 Hoffenheim,FRA,GER,2,2,2,2,2,0,,,Normal Time,D,4,0,1,1498.5,1488.84,74.66,23,3,2-2 (2-0),2018-19/cl.txt,126,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0063,UEFA Champions League,2018-19,2018-11-07,21:00,2018-11-07T21:00:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-viktoria-plzen,ucl-real-madrid,Viktoria Plzeň,Real Madrid,Viktoria Plzeň,Real Madrid,CZE,ESP,0,5,0,5,0,4,,,Normal Time,A,5,-5,0,1467.03,1641.9,-109.87,15,91,0-5 (0-4),2018-19/cl.txt,147,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0064,UEFA Champions League,2018-19,2018-11-07,21:00,2018-11-07T21:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-juventus,ucl-manchester-united,Juventus,Manchester United,Juventus,Manchester United,ITA,ENG,1,2,1,2,0,0,,,Normal Time,A,3,-1,1,1622.11,1526.84,160.26,63,41,1-2 (0-0),2018-19/cl.txt,168,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0065,UEFA Champions League,2018-19,2018-11-27,18:55,2018-11-27T18:55:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-aek-athen,ucl-afc-ajax,AEK Athen,AFC Ajax,AEK Athen,AFC Ajax,GRE,NED,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1466.49,1508.89,22.59,4,28,0-2 (0-0),2018-19/cl.txt,107,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0066,UEFA Champions League,2018-19,2018-11-27,18:55,2018-11-27T18:55:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-cska-moskva,ucl-viktoria-plzen,CSKA Moskva,Viktoria Plzeň,CSKA Moskva,Viktoria Plzeň,RUS,CZE,1,2,1,2,1,0,,,Normal Time,A,3,-1,1,1456.48,1460.09,61.39,42,16,1-2 (1-0),2018-19/cl.txt,149,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0067,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-bayern-munich,ucl-benfica,Bayern Munich,Benfica,Bayern München,SL Benfica,GER,POR,5,1,5,1,3,0,,,Normal Time,H,6,4,1,1632.98,1459.54,238.44,88,56,5-1 (3-0),2018-19/cl.txt,108,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0068,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-olympique-lyonnais,ucl-manchester-city,Olympique Lyonnais,Manchester City,Olympique Lyonnais,Manchester City,FRA,ENG,2,2,2,2,0,0,,,Normal Time,D,4,0,1,1496.38,1548.08,13.3,24,62,2-2 (0-0),2018-19/cl.txt,128,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0069,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-1899-hoffenheim,ucl-shakhtar-donetsk,1899 Hoffenheim,Shakhtar Donetsk,1899 Hoffenheim,Shakhtar Donetsk,GER,UKR,2,3,2,3,2,2,,,Normal Time,A,5,-1,1,1490.96,1483.55,72.41,4,46,2-3 (2-2),2018-19/cl.txt,129,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0070,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-as-roma,ucl-real-madrid,AS Roma,Real Madrid,AS Roma,Real Madrid,ITA,ESP,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1534.25,1648.84,-49.59,30,92,0-2 (0-0),2018-19/cl.txt,150,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0071,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-juventus,ucl-valencia-cf,Juventus,Valencia CF,Juventus,Valencia CF,ITA,ESP,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1607.8,1497.68,175.11,64,24,1-0 (0-0),2018-19/cl.txt,170,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0072,UEFA Champions League,2018-19,2018-11-27,21:00,2018-11-27T21:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-manchester-united,ucl-bsc-young-boys,Manchester United,BSC Young Boys,Manchester United,BSC Young Boys,ENG,SUI,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1541.16,1474.13,132.03,42,4,1-0 (0-0),2018-19/cl.txt,171,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0073,UEFA Champions League,2018-19,2018-11-28,18:55,2018-11-28T18:55:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-atletico-madrid,ucl-as-monaco,Atlético Madrid,AS Monaco,Atlético Madrid,AS Monaco,ESP,FRA,2,0,2,0,2,0,,,Normal Time,H,2,2,0,1584.16,1459.2,189.96,58,32,2-0 (2-0),2018-19/cl.txt,23,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0074,UEFA Champions League,2018-19,2018-11-28,18:55,2018-11-28T18:55:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-lokomotiv-moskva,ucl-galatasaray,Lokomotiv Moskva,Galatasaray,Lokomotiv Moskva,Galatasaray,RUS,TUR,2,0,2,0,1,0,,,Normal Time,H,2,2,0,1462.93,1467.16,60.77,4,34,2-0 (1-0),2018-19/cl.txt,86,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0075,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-borussia-dortmund,ucl-club-brugge-kv,Borussia Dortmund,Club Brugge KV,Borussia Dortmund,Club Brugge KV,GER,BEL,0,0,0,0,,,,,Normal Time,D,0,0,0,1519.72,1456.59,128.13,57,10,0-0,2018-19/cl.txt,24,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0076,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-psv-eindhoven,ucl-fc-barcelona,PSV Eindhoven,FC Barcelona,PSV Eindhoven,FC Barcelona,NED,ESP,1,2,1,2,0,0,,,Normal Time,A,3,-1,1,1463.08,1627.63,-99.55,18,81,1-2 (0-0),2018-19/cl.txt,44,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0077,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-tottenham-hotspur,ucl-inter-milan,Tottenham Hotspur,Inter Milan,Tottenham Hotspur,Inter,ENG,ITA,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1521.85,1518.56,68.29,18,12,1-0 (0-0),2018-19/cl.txt,45,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0078,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-paris-saint-germain,ucl-liverpool-fc,Paris Saint-Germain,Liverpool FC,Paris Saint-Germain,Liverpool FC,FRA,ENG,2,1,2,1,2,1,,,Normal Time,H,3,1,1,1567.01,1532.74,99.27,60,23,2-1 (2-1),2018-19/cl.txt,65,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0079,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-ssc-napoli,ucl-crvena-zvezda,SSC Napoli,Crvena Zvezda,SSC Napoli,Crvena Zvezda,ITA,SRB,3,1,3,1,2,0,,,Normal Time,H,4,2,1,1512.52,1494.52,83.01,32,4,3-1 (2-0),2018-19/cl.txt,66,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0080,UEFA Champions League,2018-19,2018-11-28,21:00,2018-11-28T21:00:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-fc-porto,ucl-fc-schalke-04,FC Porto,FC Schalke 04,FC Porto,FC Schalke 04,POR,GER,3,1,3,1,0,0,,,Normal Time,H,4,2,1,1545.76,1525.72,85.04,56,28,3-1 (0-0),2018-19/cl.txt,87,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0081,UEFA Champions League,2018-19,2018-12-11,18:55,2018-12-11T18:55:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-fc-schalke-04,ucl-lokomotiv-moskva,FC Schalke 04,Lokomotiv Moskva,FC Schalke 04,Lokomotiv Moskva,GER,RUS,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1518.12,1471.2,111.92,29,5,1-0 (0-0),2018-19/cl.txt,89,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0082,UEFA Champions League,2018-19,2018-12-11,18:55,2018-12-11T18:55:00,Group D,group_stage,3,,D,not_applicable,0,0,ucl-galatasaray,ucl-fc-porto,Galatasaray,FC Porto,Galatasaray,FC Porto,TUR,POR,2,3,2,3,1,2,,,Normal Time,A,5,-1,1,1458.89,1553.36,-29.47,35,57,2-3 (1-2),2018-19/cl.txt,90,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0083,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-as-monaco,ucl-borussia-dortmund,AS Monaco,Borussia Dortmund,AS Monaco,Borussia Dortmund,FRA,GER,0,2,0,2,0,1,,,Normal Time,A,2,-2,0,1454.18,1516.19,2.99,33,58,0-2 (0-1),2018-19/cl.txt,26,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0084,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group A,group_stage,3,,A,not_applicable,0,0,ucl-club-brugge-kv,ucl-atletico-madrid,Club Brugge KV,Atlético Madrid,Club Brugge KV,Atlético Madrid,BEL,ESP,0,0,0,0,,,,,Normal Time,D,0,0,0,1460.12,1589.18,-64.06,11,59,0-0,2018-19/cl.txt,27,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0085,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-fc-barcelona,ucl-tottenham-hotspur,FC Barcelona,Tottenham Hotspur,FC Barcelona,Tottenham Hotspur,ESP,ENG,1,1,1,1,1,0,,,Normal Time,D,2,0,1,1634.84,1529.91,169.93,82,19,1-1 (1-0),2018-19/cl.txt,47,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0086,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group B,group_stage,3,,B,not_applicable,0,0,ucl-inter-milan,ucl-psv-eindhoven,Inter Milan,PSV Eindhoven,Inter,PSV Eindhoven,ITA,NED,1,1,1,1,0,1,,,Normal Time,D,2,0,1,1510.5,1455.87,119.63,13,19,1-1 (0-1),2018-19/cl.txt,48,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0087,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-liverpool-fc,ucl-ssc-napoli,Liverpool FC,SSC Napoli,Liverpool FC,SSC Napoli,ENG,ITA,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1525.52,1520.18,70.34,24,33,1-0 (1-0),2018-19/cl.txt,68,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0088,UEFA Champions League,2018-19,2018-12-11,21:00,2018-12-11T21:00:00,Group C,group_stage,3,,C,not_applicable,0,0,ucl-crvena-zvezda,ucl-paris-saint-germain,Crvena Zvezda,Paris Saint-Germain,Crvena Zvezda,Paris Saint-Germain,SRB,FRA,1,4,1,4,0,2,,,Normal Time,A,5,-3,1,1486.86,1574.23,-22.37,5,61,1-4 (0-2),2018-19/cl.txt,69,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0089,UEFA Champions League,2018-19,2018-12-12,18:55,2018-12-12T18:55:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-real-madrid,ucl-cska-moskva,Real Madrid,CSKA Moskva,Real Madrid,CSKA Moskva,ESP,RUS,0,3,0,3,0,2,,,Normal Time,A,3,-3,0,1657.42,1444.73,277.69,93,43,0-3 (0-2),2018-19/cl.txt,152,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0090,UEFA Champions League,2018-19,2018-12-12,18:55,2018-12-12T18:55:00,Group G,group_stage,3,,G,not_applicable,0,0,ucl-viktoria-plzen,ucl-as-roma,Viktoria Plzeň,AS Roma,Viktoria Plzeň,AS Roma,CZE,ITA,2,1,2,1,0,0,,,Normal Time,H,3,1,1,1471.84,1525.66,11.17,17,31,2-1 (0-0),2018-19/cl.txt,153,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0091,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-afc-ajax,ucl-bayern-munich,AFC Ajax,Bayern Munich,AFC Ajax,Bayern München,NED,GER,3,3,3,3,0,1,,,Normal Time,D,6,0,1,1519.54,1637.03,-52.48,29,89,3-3 (0-1),2018-19/cl.txt,110,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0092,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group E,group_stage,3,,E,not_applicable,0,0,ucl-benfica,ucl-aek-athen,Benfica,AEK Athen,SL Benfica,AEK Athen,POR,GRE,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1455.49,1455.84,64.65,57,5,1-0 (0-0),2018-19/cl.txt,111,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0093,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-shakhtar-donetsk,ucl-olympique-lyonnais,Shakhtar Donetsk,Olympique Lyonnais,Shakhtar Donetsk,Olympique Lyonnais,UKR,FRA,1,1,1,1,1,0,,,Normal Time,D,2,0,1,1495.61,1496.0,64.61,47,25,1-1 (1-0),2018-19/cl.txt,131,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0094,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group F,group_stage,3,,F,not_applicable,0,0,ucl-manchester-city,ucl-1899-hoffenheim,Manchester City,1899 Hoffenheim,Manchester City,1899 Hoffenheim,ENG,GER,2,1,2,1,1,1,,,Normal Time,H,3,1,1,1548.46,1478.9,134.56,63,5,2-1 (1-1),2018-19/cl.txt,132,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0095,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-valencia-cf,ucl-manchester-united,Valencia CF,Manchester United,Valencia CF,Manchester United,ESP,ENG,2,1,2,1,1,0,,,Normal Time,H,3,1,1,1492.34,1547.53,9.81,25,43,2-1 (1-0),2018-19/cl.txt,173,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0096,UEFA Champions League,2018-19,2018-12-12,21:00,2018-12-12T21:00:00,Group H,group_stage,3,,H,not_applicable,0,0,ucl-bsc-young-boys,ucl-juventus,BSC Young Boys,Juventus,BSC Young Boys,Juventus,SUI,ITA,2,1,2,1,1,0,,,Normal Time,H,3,1,1,1467.75,1613.14,-80.39,5,65,2-1 (1-0),2018-19/cl.txt,174,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0097,UEFA Champions League,2018-19,2019-02-12,21:00,2019-02-12T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-manchester-united,ucl-paris-saint-germain,Manchester United,Paris Saint-Germain,Manchester United,Paris Saint-Germain,ENG,FRA,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1537.81,1583.59,19.22,44,62,0-2 (0-0),2018-19/cl.txt,179,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0098,UEFA Champions League,2018-19,2019-02-12,21:00,2019-02-12T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-as-roma,ucl-fc-porto,AS Roma,FC Porto,AS Roma,FC Porto,ITA,POR,2,1,2,1,0,0,,,Normal Time,H,3,1,1,1515.99,1562.52,18.47,32,58,2-1 (0-0),2018-19/cl.txt,180,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0099,UEFA Champions League,2018-19,2019-02-13,21:00,2019-02-13T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-tottenham-hotspur,ucl-borussia-dortmund,Tottenham Hotspur,Borussia Dortmund,Tottenham Hotspur,Borussia Dortmund,ENG,GER,3,0,3,0,0,0,,,Normal Time,H,3,3,0,1534.44,1526.28,73.16,20,59,3-0 (0-0),2018-19/cl.txt,182,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0100,UEFA Champions League,2018-19,2019-02-13,21:00,2019-02-13T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-afc-ajax,ucl-real-madrid,AFC Ajax,Real Madrid,AFC Ajax,Real Madrid,NED,ESP,1,2,1,2,0,0,,,Normal Time,A,3,-1,1,1521.04,1640.78,-54.74,30,94,1-2 (0-0),2018-19/cl.txt,183,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0101,UEFA Champions League,2018-19,2019-02-19,21:00,2019-02-19T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-olympique-lyonnais,ucl-fc-barcelona,Olympique Lyonnais,FC Barcelona,Olympique Lyonnais,FC Barcelona,FRA,ESP,0,0,0,0,,,,,Normal Time,D,0,0,0,1497.84,1630.3,-67.46,26,83,0-0,2018-19/cl.txt,185,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0102,UEFA Champions League,2018-19,2019-02-19,21:00,2019-02-19T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-liverpool-fc,ucl-bayern-munich,Liverpool FC,Bayern Munich,Liverpool FC,Bayern München,ENG,GER,0,0,0,0,,,,,Normal Time,D,0,0,0,1533.52,1635.53,-37.0,25,90,0-0,2018-19/cl.txt,186,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0103,UEFA Champions League,2018-19,2019-02-20,21:00,2019-02-20T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-fc-schalke-04,ucl-manchester-city,FC Schalke 04,Manchester City,FC Schalke 04,Manchester City,GER,ENG,2,3,2,3,2,1,,,Normal Time,A,5,-1,1,1525.01,1554.77,35.23,30,64,2-3 (2-1),2018-19/cl.txt,188,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0104,UEFA Champions League,2018-19,2019-02-20,21:00,2019-02-20T21:00:00,Round of 16,round_of_16,5,,,1,0,0,ucl-atletico-madrid,ucl-juventus,Atlético Madrid,Juventus,Atlético Madrid,Juventus,ESP,ITA,2,0,2,0,0,0,,,Normal Time,H,2,2,0,1587.36,1600.87,51.49,60,66,2-0 (0-0),2018-19/cl.txt,189,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0105,UEFA Champions League,2018-19,2019-03-05,21:00,2019-03-05T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-borussia-dortmund,ucl-tottenham-hotspur,Borussia Dortmund,Tottenham Hotspur,Borussia Dortmund,Tottenham Hotspur,GER,ENG,0,1,0,1,0,0,,,Normal Time,A,1,-1,0,1518.35,1542.37,40.99,60,21,0-1 (0-0),2018-19/cl.txt,191,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0106,UEFA Champions League,2018-19,2019-03-05,21:00,2019-03-05T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-real-madrid,ucl-afc-ajax,Real Madrid,AFC Ajax,Real Madrid,AFC Ajax,ESP,NED,1,4,1,4,0,2,,,Normal Time,A,5,-3,1,1649.22,1512.61,201.61,95,31,1-4 (0-2),2018-19/cl.txt,192,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0107,UEFA Champions League,2018-19,2019-03-06,21:00,2019-03-06T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-paris-saint-germain,ucl-manchester-united,Paris Saint-Germain,Manchester United,Paris Saint-Germain,Manchester United,FRA,ENG,1,3,1,3,1,2,,,Normal Time,A,4,-2,1,1594.14,1527.26,131.88,63,45,1-3 (1-2),2018-19/cl.txt,194,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0108,UEFA Champions League,2018-19,2019-03-06,21:00,2019-03-06T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-fc-porto,ucl-as-roma,FC Porto,AS Roma,FC Porto,AS Roma,POR,ITA,2,1,3,1,1,1,,,Extra Time,H,3,1,1,1553.05,1525.45,92.59,59,33,"3-1 a.e.t. (2-1, 1-1)",2018-19/cl.txt,195,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0109,UEFA Champions League,2018-19,2019-03-12,21:00,2019-03-12T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-manchester-city,ucl-fc-schalke-04,Manchester City,FC Schalke 04,Manchester City,FC Schalke 04,ENG,GER,7,0,7,0,3,0,,,Normal Time,H,7,7,0,1565.78,1513.99,116.79,65,31,7-0 (3-0),2018-19/cl.txt,197,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0110,UEFA Champions League,2018-19,2019-03-12,21:00,2019-03-12T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-juventus,ucl-atletico-madrid,Juventus,Atlético Madrid,Juventus,Atlético Madrid,ITA,ESP,3,0,3,0,1,0,,,Normal Time,H,3,3,0,1592.34,1595.89,61.45,67,61,3-0 (1-0),2018-19/cl.txt,198,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0111,UEFA Champions League,2018-19,2019-03-13,21:00,2019-03-13T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-fc-barcelona,ucl-olympique-lyonnais,FC Barcelona,Olympique Lyonnais,FC Barcelona,Olympique Lyonnais,ESP,FRA,5,1,5,1,2,0,,,Normal Time,H,6,4,1,1628.39,1499.76,193.63,84,27,5-1 (2-0),2018-19/cl.txt,200,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0112,UEFA Champions League,2018-19,2019-03-13,21:00,2019-03-13T21:00:00,Round of 16,round_of_16,5,,,2,0,0,ucl-bayern-munich,ucl-liverpool-fc,Bayern Munich,Liverpool FC,Bayern München,Liverpool FC,GER,ENG,1,3,1,3,1,1,,,Normal Time,A,4,-2,1,1634.47,1534.59,164.88,91,26,1-3 (1-1),2018-19/cl.txt,201,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0113,UEFA Champions League,2018-19,2019-04-09,21:00,2019-04-09T21:00:00,Quarterfinals,quarterfinal,6,,,1,0,0,ucl-liverpool-fc,ucl-fc-porto,Liverpool FC,FC Porto,Liverpool FC,FC Porto,ENG,POR,2,0,2,0,2,0,,,Normal Time,H,2,2,0,1549.0,1560.44,53.56,27,60,2-0 (2-0),2018-19/cl.txt,206,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0114,UEFA Champions League,2018-19,2019-04-09,21:00,2019-04-09T21:00:00,Quarterfinals,quarterfinal,6,,,1,0,0,ucl-tottenham-hotspur,ucl-manchester-city,Tottenham Hotspur,Manchester City,Tottenham Hotspur,Manchester City,ENG,ENG,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1553.54,1572.54,46.0,22,66,1-0 (0-0),2018-19/cl.txt,207,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0115,UEFA Champions League,2018-19,2019-04-10,21:00,2019-04-10T21:00:00,Quarterfinals,quarterfinal,6,,,1,0,0,ucl-afc-ajax,ucl-juventus,AFC Ajax,Juventus,AFC Ajax,Juventus,NED,ITA,1,1,1,1,0,1,,,Normal Time,D,2,0,1,1527.83,1600.59,-7.76,32,68,1-1 (0-1),2018-19/cl.txt,209,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0116,UEFA Champions League,2018-19,2019-04-10,21:00,2019-04-10T21:00:00,Quarterfinals,quarterfinal,6,,,1,0,0,ucl-manchester-united,ucl-fc-barcelona,Manchester United,FC Barcelona,Manchester United,FC Barcelona,ENG,ESP,0,1,0,1,0,1,,,Normal Time,A,1,-1,0,1540.88,1633.33,-27.44,46,85,0-1 (0-1),2018-19/cl.txt,210,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2018-19-M-0117,UEFA Champions League,2018-19,2019-04-16,21:00,2019-04-16T21:00:00,Quarterfinals,quarterfinal,6,,,2,0,0,ucl-juventus,ucl-afc-ajax,Juventus,AFC Ajax,Juventus,AFC Ajax,ITA,NED,1,2,1,2,1,1,,,Normal Time,A,3,-1,1,1600.37,1528.06,137.31,69,33,1-2 (1-1),2018-19/cl.txt,212,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
